Date,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY11,SVENY12,SVENY13,SVENY14,SVENY15,SVENY16,SVENY17,SVENY18,SVENY19,SVENY20,SVENY21,SVENY22,SVENY23,SVENY24,SVENY25,SVENY26,SVENY27,SVENY28,SVENY29,SVENY30
2005-03-31,3.4287,3.7855,3.9514,4.0541,4.1429,4.2334,4.3275,4.4227,4.5156,4.6031,4.683,4.7541,4.8154,4.8669,4.9084,4.9404,4.9632,4.9775,4.9838,4.9827,4.9749,4.9609,4.9414,4.9169,4.8879,4.8549,4.8184,4.7787,4.7363,4.6916
2005-02-28,3.254,3.5845,3.7567,3.8734,3.9757,4.077,4.1797,4.2817,4.3804,4.4732,4.5583,4.6343,4.7007,4.7573,4.804,4.8413,4.8695,4.8891,4.9008,4.9051,4.9025,4.8938,4.8794,4.8599,4.8358,4.8076,4.7757,4.7404,4.7023,4.6617
2005-01-31,2.9727,3.2573,3.4251,3.5557,3.6788,3.8022,3.9259,4.0473,4.1633,4.2716,4.3706,4.4594,4.5375,4.6049,4.6617,4.7085,4.7456,4.7737,4.7935,4.8054,4.8102,4.8085,4.8008,4.7876,4.7696,4.7471,4.7207,4.6907,4.6576,4.6217
2004-12-31,2.7691,3.0653,3.2722,3.4518,3.6247,3.795,3.9611,4.1202,4.2694,4.407,4.5318,4.6432,4.7412,4.8261,4.8984,4.9587,5.0078,5.0465,5.0754,5.0953,5.107,5.1112,5.1086,5.0997,5.0853,5.0657,5.0416,5.0134,4.9815,4.9464
2004-11-30,2.6631,3.0298,3.2907,3.5099,3.7119,3.9041,4.0873,4.2599,4.4204,4.5674,4.7001,4.8183,4.9221,5.012,5.0884,5.1523,5.2043,5.2452,5.2759,5.2973,5.3099,5.3147,5.3123,5.3034,5.2886,5.2685,5.2435,5.2144,5.1814,5.145
2004-10-31,2.2518,2.5453,2.8177,3.0735,3.3138,3.5386,3.7475,3.94,4.1161,4.2757,4.4191,4.5468,4.6595,4.7579,4.8427,4.9149,4.9751,5.0244,5.0634,5.0931,5.1141,5.1271,5.1329,5.132,5.1252,5.1129,5.0956,5.0739,5.0482,5.0189
2004-09-30,2.2276,2.6039,2.903,3.164,3.4031,3.6262,3.8346,4.0279,4.2058,4.3677,4.5138,4.644,4.759,4.8594,4.9459,5.0193,5.0804,5.1302,5.1695,5.1991,5.2198,5.2323,5.2374,5.2356,5.2277,5.2143,5.1958,5.1727,5.1456,5.1148
2004-08-31,1.9759,2.3932,2.7498,3.0635,3.3444,3.5983,3.8287,4.0377,4.2267,4.3968,4.549,4.6842,4.8034,4.9074,4.9973,5.0739,5.1382,5.191,5.2333,5.2657,5.2891,5.3043,5.3119,5.3127,5.3071,5.2959,5.2795,5.2584,5.2332,5.2041
2004-07-31,2.0969,2.6838,3.1074,3.4496,3.7418,3.9971,4.2223,4.4217,4.5982,4.7544,4.8922,5.0134,5.1195,5.2119,5.2918,5.3603,5.4184,5.4671,5.5071,5.5394,5.5645,5.5832,5.596,5.6035,5.6062,5.6045,5.5989,5.5898,5.5776,5.5625
2004-06-30,2.0742,2.7075,3.1654,3.5307,3.8393,4.1064,4.3401,4.5452,4.7254,4.8834,5.0217,5.1421,5.2465,5.3362,5.4128,5.4775,5.5313,5.5753,5.6104,5.6375,5.6574,5.6707,5.6782,5.6803,5.6777,5.6707,5.66,5.6459,5.6287,5.6088
2004-05-31,1.8555,2.5613,3.0873,3.5014,3.8433,4.1334,4.3833,4.5999,4.7882,4.9517,5.0935,5.2158,5.3208,5.4102,5.4856,5.5484,5.5998,5.6411,5.6732,5.697,5.7134,5.7232,5.727,5.7255,5.7193,5.7088,5.6946,5.677,5.6565,5.6335
2004-04-30,1.6193,2.3449,2.8898,3.315,3.6658,3.9649,4.2239,4.4499,4.6477,4.8209,4.9722,5.1039,5.2182,5.3166,5.4008,5.472,5.5316,5.5807,5.6202,5.6511,5.6741,5.6902,5.6999,5.7039,5.7027,5.6969,5.6871,5.6735,5.6566,5.6369
2004-03-31,1.161,1.576,2.0283,2.4448,2.8163,3.1463,3.4394,3.6997,3.9306,4.135,4.3153,4.4738,4.6124,4.7329,4.8369,4.9258,5.001,5.0636,5.1149,5.1558,5.1874,5.2103,5.2256,5.2338,5.2357,5.2318,5.2228,5.2092,5.1914,5.1699
2004-02-29,1.1586,1.6451,2.1693,2.6262,3.0125,3.3413,3.6245,3.8707,4.0859,4.2745,4.4399,4.5849,4.7115,4.8217,4.9171,4.9992,5.0692,5.1282,5.1773,5.2173,5.2492,5.2737,5.2915,5.3032,5.3094,5.3106,5.3074,5.3001,5.2892,5.2751
2004-01-31,1.2652,1.8317,2.361,2.8078,3.186,3.5109,3.7929,4.0394,4.2553,4.4445,4.61,4.7542,4.8794,4.9875,5.08,5.1584,5.2242,5.2784,5.3222,5.3567,5.3825,5.4007,5.412,5.417,5.4164,5.4107,5.4005,5.3863,5.3684,5.3474
2003-12-31,1.2427,1.825,2.3796,2.8496,3.2465,3.5862,3.88,4.1359,4.3593,4.5544,4.7245,4.8724,5.0002,5.1101,5.2038,5.2829,5.3488,5.4028,5.446,5.4795,5.5042,5.5211,5.5308,5.5341,5.5316,5.5241,5.5119,5.4957,5.4758,5.4526
2003-11-30,1.4354,2.0537,2.5786,3.0151,3.3866,3.7084,3.9898,4.2368,4.4538,4.6442,4.8108,4.956,5.0818,5.1902,5.2827,5.3609,5.426,5.4794,5.5222,5.5553,5.5796,5.5961,5.6056,5.6086,5.6059,5.5981,5.5856,5.569,5.5488,5.5254
2003-10-31,1.275,1.8494,2.4032,2.879,3.2854,3.6356,3.9397,4.205,4.4366,4.6386,4.8142,4.9663,5.0973,5.2091,5.3039,5.3831,5.4484,5.501,5.5423,5.5733,5.5952,5.6087,5.6148,5.6142,5.6077,5.5958,5.5792,5.5584,5.5339,5.5061
2003-09-30,1.08,1.4792,1.9762,2.4441,2.859,3.2225,3.5408,3.82,4.065,4.2798,4.4678,4.6316,4.7738,4.8965,5.0014,5.0904,5.1649,5.2262,5.2757,5.3145,5.3435,5.3637,5.3761,5.3813,5.3801,5.3731,5.361,5.3443,5.3234,5.2989
2003-08-31,1.3016,1.9445,2.5518,3.0585,3.479,3.8329,4.1345,4.3937,4.6171,4.8099,4.976,5.1185,5.2401,5.343,5.4293,5.5007,5.5588,5.6049,5.6402,5.666,5.6832,5.6928,5.6955,5.6921,5.6832,5.6696,5.6517,5.6301,5.6052,5.5774
2003-07-31,1.2617,1.8192,2.3984,2.9184,3.3703,3.7612,4.0998,4.3935,4.6482,4.8687,5.059,5.2223,5.3615,5.4791,5.5774,5.6583,5.7236,5.7749,5.8137,5.8412,5.8586,5.867,5.8674,5.8606,5.8475,5.8287,5.805,5.7769,5.745,5.7098
2003-06-30,1.0331,1.3274,1.7167,2.1134,2.4851,2.8219,3.1229,3.3906,3.628,3.8383,4.0243,4.1886,4.3332,4.4601,4.571,4.6673,4.7503,4.8213,4.8812,4.9312,4.9721,5.0046,5.0296,5.0478,5.0597,5.0659,5.0669,5.0633,5.0555,5.0439
2003-05-31,1.1338,1.3252,1.6363,1.9831,2.3267,2.6502,2.9469,3.2153,3.4559,3.6702,3.8602,4.0277,4.1746,4.3026,4.4134,4.5085,4.5892,4.6569,4.7126,4.7575,4.7924,4.8184,4.8363,4.8467,4.8505,4.8482,4.8405,4.8279,4.8108,4.7898
2003-04-30,1.1634,1.5326,2.0186,2.4799,2.8853,3.2352,3.5369,3.7982,4.0253,4.2231,4.3955,4.5457,4.6761,4.7889,4.886,4.9689,5.0391,5.0978,5.1461,5.1851,5.2156,5.2384,5.2544,5.2641,5.2683,5.2674,5.262,5.2526,5.2395,5.2232
2003-03-31,1.1654,1.5392,2.0058,2.446,2.8389,3.1862,3.4929,3.7642,4.004,4.2158,4.4023,4.566,4.709,4.8332,4.9403,5.0319,5.1094,5.174,5.2269,5.2692,5.3019,5.3258,5.3417,5.3505,5.3528,5.3493,5.3405,5.327,5.3093,5.2877
2003-02-28,1.2199,1.5273,1.9454,2.3573,2.7337,3.0705,3.3699,3.6355,3.8707,4.0785,4.2616,4.4222,4.5624,4.6841,4.7888,4.8782,4.9537,5.0164,5.0675,5.1082,5.1392,5.1617,5.1763,5.1838,5.185,5.1803,5.1705,5.1561,5.1374,5.1151
2003-01-31,1.2788,1.7249,2.224,2.6716,3.0605,3.3988,3.6944,3.9531,4.1798,4.3781,4.551,4.7011,4.8307,4.9418,5.0361,5.1153,5.1808,5.2339,5.2758,5.3077,5.3305,5.345,5.3523,5.3529,5.3476,5.3369,5.3216,5.3021,5.2788,5.2523
2002-12-31,1.2389,1.5945,2.035,2.4584,2.8458,3.195,3.5075,3.7855,4.0317,4.2487,4.4388,4.6043,4.7475,4.8701,4.9742,5.0613,5.133,5.1907,5.2358,5.2694,5.2927,5.3066,5.3122,5.3102,5.3014,5.2866,5.2663,5.2413,5.212,5.1789
2002-11-30,1.53,2.0892,2.5797,3.0049,3.3777,3.7061,3.9955,4.2502,4.4735,4.6685,4.838,4.9843,5.1096,5.216,5.3052,5.3789,5.4386,5.4857,5.5213,5.5467,5.5629,5.5708,5.5713,5.5651,5.5531,5.5359,5.514,5.488,5.4584,5.4257
2002-10-31,1.3795,1.6908,2.1106,2.5311,2.9252,3.2857,3.6116,3.9038,4.1642,4.395,4.5982,4.776,4.9305,5.0637,5.1774,5.2732,5.3527,5.4175,5.4688,5.5078,5.5358,5.5538,5.5627,5.5635,5.557,5.5438,5.5248,5.5005,5.4715,5.4383
2002-09-30,1.4887,1.7048,2.0457,2.4089,2.7597,3.0861,3.3843,3.6537,3.8951,4.1101,4.3002,4.4672,4.6129,4.739,4.8471,4.9386,5.0151,5.0777,5.1278,5.1664,5.1946,5.2134,5.2237,5.2263,5.2219,5.2112,5.1949,5.1736,5.1478,5.118
2002-08-31,1.7241,2.1109,2.5421,2.9406,3.2983,3.6169,3.8994,4.1486,4.3675,4.5588,4.725,4.8683,4.9909,5.0947,5.1814,5.2528,5.3102,5.355,5.3886,5.4119,5.4261,5.4321,5.4308,5.4229,5.4093,5.3904,5.367,5.3395,5.3085,5.2744
2002-07-31,1.7066,2.2241,2.7731,3.2384,3.63,3.9645,4.2534,4.5044,4.7229,4.9128,5.0776,5.2198,5.3419,5.4459,5.5336,5.6067,5.6666,5.7146,5.7519,5.7796,5.7987,5.81,5.8144,5.8125,5.8051,5.7928,5.7761,5.7555,5.7315,5.7044
2002-06-30,2.058,2.8456,3.4232,3.8502,4.1888,4.4694,4.7076,4.9123,5.0892,5.2423,5.3747,5.4889,5.587,5.6706,5.7414,5.8006,5.8494,5.8889,5.9201,5.9437,5.9606,5.9714,5.9768,5.9774,5.9736,5.966,5.9549,5.9408,5.9241,5.9049
2002-05-31,2.3312,3.1684,3.7146,4.1143,4.4334,4.6988,4.9238,5.1161,5.2809,5.4222,5.5428,5.6452,5.7315,5.8035,5.8628,5.9108,5.9486,5.9775,5.9982,6.0119,6.0192,6.0208,6.0175,6.0097,5.998,5.983,5.9649,5.9442,5.9213,5.8965
2002-04-30,2.298,3.234,3.8567,4.2803,4.5956,4.8445,5.0475,5.2159,5.3568,5.475,5.574,5.6567,5.7253,5.7815,5.827,5.863,5.8907,5.9111,5.9251,5.9334,5.9368,5.9359,5.9311,5.9231,5.9121,5.8987,5.8831,5.8657,5.8467,5.8264
2002-03-31,2.7535,3.69,4.2862,4.6948,4.9986,5.2368,5.4291,5.5869,5.7171,5.8248,5.9135,5.986,6.0447,6.0914,6.1278,6.1551,6.1746,6.1873,6.1941,6.1957,6.1929,6.1863,6.1763,6.1635,6.1482,6.1309,6.1119,6.0915,6.0698,6.0472
2002-02-28,2.19,3.0313,3.6158,4.0377,4.3668,4.6349,4.858,5.0456,5.2038,5.3371,5.4488,5.5419,5.6186,5.681,5.7307,5.7693,5.798,5.8181,5.8306,5.8363,5.8362,5.8309,5.8211,5.8074,5.7903,5.7703,5.7478,5.7231,5.6966,5.6686
2002-01-31,2.2689,3.1381,3.7572,4.1942,4.5244,4.7862,4.9995,5.1755,5.3217,5.4431,5.5436,5.6261,5.6931,5.7467,5.7885,5.8202,5.843,5.858,5.8662,5.8685,5.8656,5.8584,5.8473,5.8328,5.8156,5.7959,5.7742,5.7508,5.726,5.7
2001-12-31,2.0841,3.0627,3.7433,4.2103,4.5575,4.8304,5.0517,5.2339,5.385,5.5106,5.6147,5.7004,5.7703,5.8266,5.871,5.905,5.93,5.947,5.9572,5.9613,5.9603,5.9546,5.9451,5.9322,5.9163,5.898,5.8775,5.8553,5.8316,5.8066
2001-11-30,2.079,2.8536,3.4417,3.8789,4.2231,4.5048,4.74,4.9382,5.1057,5.2472,5.3661,5.4654,5.5475,5.6145,5.6681,5.71,5.7414,5.7637,5.7778,5.7848,5.7856,5.7808,5.7713,5.7575,5.7401,5.7195,5.6962,5.6706,5.643,5.6138
2001-10-31,2.0202,2.4903,2.9663,3.3589,3.6829,3.9554,4.1874,4.3861,4.5566,4.7026,4.8272,4.9329,5.0218,5.0958,5.1565,5.2053,5.2436,5.2725,5.2929,5.3059,5.3123,5.3127,5.308,5.2987,5.2853,5.2684,5.2484,5.2257,5.2007,5.1737
2001-09-30,2.4861,2.9036,3.3337,3.7026,4.0155,4.2839,4.5161,4.7179,4.8933,5.0456,5.1775,5.2911,5.3883,5.4708,5.5401,5.5975,5.6442,5.6813,5.7097,5.7304,5.7441,5.7516,5.7534,5.7503,5.7427,5.7312,5.7162,5.6981,5.6773,5.6541
2001-08-31,3.3227,3.6758,3.9989,4.2599,4.4777,4.6636,4.824,4.9629,5.0832,5.1872,5.2767,5.3532,5.4182,5.4728,5.5181,5.5551,5.5846,5.6074,5.6242,5.6356,5.6422,5.6446,5.6431,5.6383,5.6305,5.62,5.6072,5.5924,5.5757,5.5576
2001-07-31,3.4896,3.8251,4.1442,4.4044,4.621,4.8054,4.9642,5.1014,5.2202,5.3227,5.4109,5.4863,5.5503,5.6041,5.6487,5.6851,5.7142,5.7367,5.7532,5.7645,5.7711,5.7735,5.7722,5.7675,5.7599,5.7497,5.7372,5.7227,5.7065,5.6888
2001-06-30,3.8849,4.295,4.601,4.8446,5.0478,5.2202,5.3675,5.4932,5.6003,5.691,5.7672,5.8306,5.8827,5.9246,5.9576,5.9827,6.0007,6.0125,6.0189,6.0204,6.0177,6.0113,6.0016,5.9892,5.9743,5.9573,5.9385,5.9181,5.8965,5.8739
2001-05-31,3.8272,4.2676,4.5827,4.8287,5.033,5.2067,5.3559,5.4842,5.5946,5.6892,5.7699,5.8381,5.8952,5.9425,5.9809,6.0115,6.035,6.0523,6.0641,6.0709,6.0733,6.0718,6.0669,6.0589,6.0483,6.0354,6.0205,6.0038,5.9857,5.9662
2001-04-30,4.0686,4.3358,4.5805,4.7926,4.9783,5.1417,5.2856,5.412,5.5227,5.6192,5.703,5.7752,5.8369,5.8892,5.9328,5.9688,5.9978,6.0205,6.0375,6.0495,6.0569,6.0601,6.0598,6.0561,6.0496,6.0405,6.0291,6.0157,6.0005,5.9838
2001-03-31,4.1704,4.2154,4.3534,4.5104,4.665,4.81,4.9431,5.0639,5.1724,5.2693,5.3553,5.431,5.4973,5.5548,5.6043,5.6464,5.6817,5.7108,5.7343,5.7526,5.7662,5.7756,5.7811,5.783,5.7819,5.7778,5.7713,5.7624,5.7514,5.7386
2001-02-28,4.5423,4.4646,4.5256,4.6278,4.7398,4.8499,4.9537,5.0494,5.1364,5.2147,5.2846,5.3466,5.4011,5.4485,5.4895,5.5245,5.5539,5.5783,5.5981,5.6136,5.6252,5.6332,5.6381,5.64,5.6393,5.6362,5.6309,5.6237,5.6148,5.6043
2001-01-31,4.7343,4.6696,4.73,4.8278,4.9338,5.0375,5.1348,5.224,5.3046,5.3767,5.4407,5.497,5.546,5.5884,5.6245,5.655,5.6802,5.7007,5.7168,5.7289,5.7374,5.7426,5.7449,5.7445,5.7416,5.7366,5.7297,5.721,5.7108,5.6992
2000-12-31,5.4462,5.1458,5.0326,5.0145,5.0442,5.0966,5.1585,5.2225,5.2846,5.3428,5.3957,5.443,5.4845,5.5203,5.5506,5.5757,5.5959,5.6115,5.6229,5.6305,5.6345,5.6353,5.6331,5.6283,5.6211,5.6117,5.6004,5.5874,5.5728,5.5569
2000-11-30,5.9433,5.6234,5.4705,5.4121,5.4064,5.4293,5.4662,5.509,5.5525,5.5939,5.6316,5.6648,5.693,5.7162,5.7345,5.7481,5.7573,5.7625,5.7639,5.7618,5.7566,5.7487,5.7382,5.7254,5.7106,5.6941,5.676,5.6566,5.636,5.6145
2000-10-31,6.2142,5.9078,5.7752,5.7396,5.7465,5.7707,5.8007,5.8312,5.8596,5.8846,5.9059,5.9232,5.9367,5.9466,5.9531,5.9565,5.9571,5.9552,5.9511,5.945,5.9371,5.9278,5.9171,5.9053,5.8926,5.8791,5.8648,5.8501,5.8348,5.8193
2000-09-30,6.1877,5.941,5.8134,5.7768,5.7895,5.825,5.8687,5.913,5.9541,5.99,6.0202,6.0443,6.0626,6.0754,6.083,6.086,6.0848,6.0798,6.0715,6.0602,6.0464,6.0304,6.0124,5.9928,5.9719,5.9498,5.9268,5.9031,5.8787,5.8539
2000-08-31,6.273,6.114,5.9971,5.9322,5.9017,5.8902,5.8881,5.89,5.8927,5.8947,5.8953,5.894,5.8908,5.8857,5.8788,5.8704,5.8606,5.8496,5.8376,5.8248,5.8112,5.7971,5.7826,5.7678,5.7528,5.7376,5.7224,5.7072,5.6921,5.6771
2000-07-31,6.3775,6.2787,6.1882,6.1372,6.113,6.1028,6.0986,6.0961,6.0932,6.089,6.0829,6.075,6.0654,6.0543,6.0419,6.0283,6.014,5.9989,5.9834,5.9675,5.9515,5.9354,5.9193,5.9033,5.8876,5.872,5.8567,5.8418,5.8272,5.813
2000-06-30,6.4065,6.343,6.2356,6.175,6.1511,6.147,6.1519,6.1598,6.1676,6.1737,6.1774,6.1784,6.1767,6.1725,6.166,6.1574,6.147,6.135,6.1217,6.1073,6.092,6.076,6.0594,6.0424,6.0251,6.0076,5.99,5.9723,5.9548,5.9374
2000-05-31,6.675,6.6502,6.5505,6.4958,6.4675,6.4498,6.4356,6.4216,6.4067,6.3907,6.3736,6.3557,6.3371,6.3181,6.2991,6.2801,6.2614,6.2431,6.2252,6.2079,6.1911,6.175,6.1595,6.1447,6.1305,6.1169,6.104,6.0916,6.0799,6.0687
2000-04-30,6.4864,6.5841,6.5383,6.481,6.4363,6.4033,6.3775,6.3553,6.3347,6.3144,6.2939,6.2731,6.2519,6.2305,6.209,6.1875,6.1661,6.1451,6.1244,6.1042,6.0846,6.0655,6.047,6.0292,6.012,5.9954,5.9795,5.9642,5.9496,5.9356
2000-03-31,6.343,6.4095,6.3517,6.2842,6.235,6.205,6.1885,6.18,6.175,6.1707,6.1655,6.1584,6.1488,6.1368,6.1222,6.1052,6.0862,6.0652,6.0426,6.0187,5.9936,5.9675,5.9408,5.9136,5.8859,5.8581,5.8302,5.8023,5.7745,5.747
2000-02-29,6.2781,6.4544,6.5063,6.5328,6.5507,6.5611,6.5635,6.5582,6.5459,6.528,6.5056,6.4798,6.4516,6.4218,6.3911,6.3599,6.3288,6.2981,6.2679,6.2385,6.2101,6.1826,6.1562,6.1308,6.1066,6.0834,6.0613,6.0402,6.0201,6.0009
2000-01-31,6.2935,6.5458,6.6041,6.6172,6.6264,6.6391,6.6539,6.6681,6.6793,6.6866,6.6892,6.6872,6.6808,6.6703,6.6561,6.6388,6.6187,6.5964,6.5722,6.5464,6.5194,6.4916,6.463,6.434,6.4048,6.3755,6.3462,6.3171,6.2883,6.2599
1999-12-31,6.0173,6.1832,6.2263,6.2803,6.3535,6.4346,6.5141,6.5865,6.6491,6.7009,6.7419,6.7727,6.794,6.8067,6.8117,6.8098,6.8019,6.7887,6.771,6.7494,6.7245,6.6968,6.6668,6.6349,6.6014,6.5667,6.5311,6.4948,6.4581,6.4211
1999-11-30,5.7817,5.9437,5.9925,6.0285,6.0796,6.147,6.2245,6.3049,6.3824,6.453,6.5143,6.5649,6.6043,6.6327,6.6503,6.6579,6.6561,6.6458,6.6277,6.6027,6.5715,6.5348,6.4934,6.4477,6.3985,6.3462,6.2913,6.2343,6.1756,6.1154
1999-10-31,5.5557,5.762,5.8396,5.8949,5.9579,6.0318,6.1115,6.1915,6.2672,6.3354,6.3945,6.4435,6.4823,6.511,6.5302,6.5404,6.5423,6.5368,6.5244,6.506,6.4821,6.4535,6.4207,6.3842,6.3446,6.3023,6.2578,6.2113,6.1633,6.1141
1999-09-30,5.3833,5.5911,5.687,5.7613,5.8407,5.9283,6.0199,6.1103,6.1952,6.2716,6.3379,6.3932,6.4373,6.4705,6.4932,6.5061,6.5099,6.5056,6.4937,6.4752,6.4506,6.4208,6.3864,6.3479,6.3058,6.2608,6.2132,6.1635,6.112,6.0591
1999-08-31,5.4874,5.7037,5.7992,5.871,5.9455,6.0253,6.1064,6.1845,6.2563,6.3196,6.3734,6.4173,6.4515,6.4764,6.4926,6.5007,6.5016,6.4958,6.4842,6.4673,6.4458,6.4203,6.3912,6.3591,6.3244,6.2875,6.2488,6.2086,6.1672,6.1248
1999-07-31,5.3071,5.5817,5.7232,5.8115,5.8824,5.9496,6.0171,6.0842,6.1491,6.2097,6.2641,6.3113,6.3503,6.3808,6.4028,6.4164,6.422,6.4201,6.411,6.3955,6.3739,6.347,6.3151,6.2789,6.2389,6.1954,6.1489,6.0999,6.0486,5.9954
1999-06-30,5.2409,5.4798,5.5796,5.646,5.7133,5.7882,5.8683,5.9489,6.0259,6.0964,6.1583,6.2108,6.2533,6.286,6.3093,6.3235,6.3294,6.3276,6.3189,6.3038,6.283,6.2572,6.2269,6.1927,6.155,6.1144,6.0713,6.026,5.9788,5.9303
1999-05-31,5.1204,5.3946,5.5286,5.6024,5.6551,5.7043,5.7559,5.8108,5.8676,5.9241,5.9781,6.0278,6.0718,6.1092,6.1395,6.1622,6.1774,6.1852,6.1859,6.1797,6.1671,6.1485,6.1244,6.0951,6.0612,6.023,5.9811,5.9357,5.8872,5.8361
1999-04-30,4.8948,5.0584,5.135,5.1885,5.2444,5.3102,5.3855,5.4668,5.55,5.6317,5.709,5.7799,5.8428,5.8971,5.9423,5.9783,6.0053,6.0237,6.0337,6.036,6.0309,6.0191,6.0012,5.9775,5.9487,5.9151,5.8774,5.8359,5.7911,5.7433
1999-03-31,4.842,4.9903,5.0726,5.137,5.203,5.2765,5.3569,5.4414,5.5266,5.6093,5.6872,5.7583,5.8216,5.8761,5.9217,5.9582,5.9858,6.0048,6.0156,6.0187,6.0145,6.0037,5.9867,5.964,5.9362,5.9037,5.867,5.8265,5.7826,5.7358
1999-02-28,4.9889,5.1211,5.1808,5.2203,5.2616,5.3119,5.3712,5.4368,5.5053,5.5735,5.6387,5.6989,5.7527,5.7991,5.8378,5.8684,5.891,5.9058,5.9131,5.9132,5.9067,5.894,5.8755,5.8517,5.8232,5.7902,5.7532,5.7128,5.6691,5.6226
1999-01-31,4.6315,4.6061,4.577,4.5738,4.6013,4.6546,4.726,4.8082,4.895,4.9817,5.0649,5.1423,5.2123,5.2741,5.3273,5.3718,5.4076,5.4352,5.4548,5.4669,5.472,5.4705,5.463,5.45,5.4319,5.4091,5.3822,5.3514,5.3172,5.28
1998-12-31,4.6041,4.5829,4.59,4.619,4.6643,4.7215,4.7867,4.8567,4.929,5.0014,5.0723,5.1402,5.2041,5.2633,5.317,5.365,5.4069,5.4426,5.4721,5.4954,5.5126,5.5239,5.5296,5.5298,5.5249,5.515,5.5006,5.4818,5.4591,5.4327
1998-11-30,4.6239,4.5877,4.5813,4.5982,4.6328,4.6806,4.7377,4.8008,4.8674,4.9351,5.0023,5.0675,5.1295,5.1876,5.241,5.2893,5.3321,5.3693,5.4007,5.4264,5.4464,5.4608,5.4698,5.4736,5.4725,5.4666,5.4562,5.4416,5.4231,5.4009
1998-10-31,4.3968,4.3038,4.2806,4.3088,4.3734,4.4627,4.5673,4.6801,4.7955,4.9091,5.0178,5.1194,5.2122,5.2953,5.3679,5.4299,5.4813,5.5222,5.5531,5.5743,5.5864,5.5901,5.5858,5.5742,5.5559,5.5315,5.5016,5.4668,5.4275,5.3843
1998-09-30,4.5112,4.3723,4.3033,4.2868,4.3092,4.3595,4.429,4.5108,4.5995,4.691,4.7821,4.8703,4.9539,5.0317,5.1027,5.1665,5.2226,5.2711,5.3119,5.3453,5.3714,5.3905,5.403,5.4094,5.4098,5.4048,5.3948,5.3801,5.361,5.338
1998-08-31,5.0553,4.99,4.9587,4.9537,4.9683,4.9972,5.0359,5.0809,5.1294,5.1789,5.2279,5.2749,5.3189,5.3591,5.3951,5.4265,5.453,5.4747,5.4914,5.5033,5.5105,5.5131,5.5113,5.5054,5.4956,5.4821,5.4651,5.4448,5.4216,5.3956
1998-07-31,5.3941,5.4636,5.4798,5.4794,5.4794,5.4864,5.5019,5.5248,5.5532,5.585,5.6183,5.6514,5.6832,5.7127,5.7393,5.7624,5.7818,5.7974,5.8091,5.817,5.8213,5.822,5.8193,5.8134,5.8045,5.7929,5.7786,5.762,5.7432,5.7224
1998-06-30,5.4245,5.4734,5.4652,5.4534,5.4514,5.4596,5.4753,5.4955,5.5181,5.5413,5.5641,5.5859,5.6061,5.6246,5.6412,5.6559,5.6687,5.6797,5.6888,5.6963,5.7021,5.7064,5.7093,5.7109,5.7113,5.7105,5.7087,5.7059,5.7023,5.6978
1998-05-31,5.4841,5.504,5.5039,5.5187,5.543,5.5716,5.6016,5.6316,5.6609,5.6889,5.7156,5.7407,5.7643,5.7863,5.8067,5.8257,5.8432,5.8594,5.8742,5.8877,5.9,5.9112,5.9213,5.9303,5.9384,5.9456,5.9518,5.9573,5.962,5.9659
1998-04-30,5.4668,5.5519,5.5708,5.5841,5.6071,5.6402,5.6802,5.7233,5.7671,5.8094,5.8492,5.8856,5.9183,5.9472,5.9722,5.9934,6.0111,6.0252,6.0362,6.0441,6.0492,6.0518,6.0519,6.0499,6.0459,6.0401,6.0326,6.0237,6.0134,6.0019
1998-03-31,5.4952,5.5578,5.586,5.6013,5.6155,5.6338,5.658,5.688,5.7227,5.7604,5.7997,5.839,5.8769,5.9126,5.945,5.9737,5.9981,6.018,6.0332,6.0437,6.0495,6.0506,6.0472,6.0396,6.0278,6.0121,5.9928,5.9701,5.9441,5.9152
1998-02-28,5.4788,5.5037,5.5201,5.5364,5.5567,5.5825,5.6136,5.6493,5.6882,5.7291,5.7705,5.8113,5.8505,5.8871,5.9206,5.9504,5.9761,5.9976,6.0146,6.0271,6.0352,6.0389,6.0383,6.0336,6.0249,6.0125,5.9965,5.9771,5.9546,5.9291
1998-01-31,5.3261,5.3021,5.3049,5.3271,5.3631,5.4083,5.4592,5.513,5.5675,5.621,5.6723,5.7203,5.7646,5.8045,5.8398,5.8703,5.8961,5.917,5.9332,5.9448,5.9519,5.9549,5.9538,5.9489,5.9405,5.9286,5.9137,5.8958,5.8753,5.8522
1997-12-31,5.5654,5.6158,5.6393,5.6521,5.6634,5.6776,5.6966,5.7205,5.7486,5.7797,5.8127,5.8463,5.8793,5.9109,5.9402,5.9665,5.9896,6.0089,6.0243,6.0357,6.0429,6.0461,6.0453,6.0405,6.032,6.0199,6.0044,5.9856,5.9637,5.939
1997-11-30,5.6515,5.734,5.7651,5.7753,5.7809,5.7898,5.8051,5.8271,5.8549,5.8869,5.9213,5.9566,5.9914,6.0244,6.0547,6.0816,6.1046,6.1233,6.1376,6.1474,6.1526,6.1534,6.1499,6.1421,6.1304,6.1149,6.0958,6.0734,6.0478,6.0194
